3100708;Água Comprida;158;339;198;539
3100807;Aguanil;74;341;245;744
3100906;Águas Formosas;678;1514;1460;1998
3101003;Águas Vermelhas;316;1104;1271;1115
3101102;Aimorés;1309;3308;2447;4436
3101201;Aiuruoca;423;1000;665;1428
3101300;Alagoa;121;267;301;397
3101409;Albertina;105;294;310;605
3101508;Além Paraíba;2268;5026;4734;9751
3101607;Alfenas;1881;8489;9723;23553
3101631;Alfredo Vasconcelos;;;;721
3101706;Almenara;1794;3554;3837;5675
3101805;Alpercata;373;410;395;1011
3101904;Alpinópolis;916;2897;2502;4048
3102001;Alterosa;304;1230;916;2457
3102050;Alto Caparaó;;;;1358
3102100;Alto Rio Doce;401;1229;703;1687
3102209;Alvarenga;194;439;284;546
3102308;Alvinópolis;794;1507;1443;2509
3102407;Alvorada de Minas;118;283;192;381
3102506;Amparo do Serra;173;328;330;637
3102605;Andradas;1701;4794;5223;11714
3102704;Cachoeira de Pajeú;205;468;468;664
3102803;Andrelândia;536;2522;1129;2571
3102852;Angelândia;;;;1071
3102902;Antônio Carlos;504;991;693;1832
3103009;Antônio Dias;493;1151;672;1231
3103108;Antônio Prado de Minas;92;181;127;311
3103207;Araçaí;93;222;246;337
3103306;Aracitaba;87;278;202;295
3103405;Araçuaí;940;2476;2184;4658
3103504;Araguari;4985;17750;15299;32361
3103603;Arantina;95;427;186;410
3103702;Araponga;135;317;382;734
3103751;Araporã;;;;1479
3103801;Arapuá;236;418;287;761
3103900;Araújos;180;619;550;1298
3104007;Araxá;3266;13586;11786;26328
3104106;Arceburgo;376;1278;834;1806
3104205;Arcos;935;3512;3293;8583
3104304;Areado;526;1546;1284;3389
3104403;Argirita;143;480;200;549
3104452;Aricanduva;;;;321
3104502;Arinos;237;1532;1129;2086
3104601;Astolfo Dutra;568;1482;1251;2560
3104700;Ataléia;866;1209;946;1862
3104809;Augusto de Lima;286;638;332;708
3104908;Baependi;796;1578;1530;3429
3105004;Baldim;406;824;740;1285
3105103;Bambuí;988;3474;2507;5229
3105202;Bandeira;206;401;234;453
3105301;Bandeira do Sul;215;461;466;1148
3105400;Barão de Cocais;591;2724;2124;3995
3105509;Barão de Monte Alto;317;625;373;810
3105608;Barbacena;5667;15237;14337;31767
3105707;Barra Longa;468;809;650;862
3105905;Barroso;794;2232;1488;3366
3106002;Bela Vista de Minas;414;1219;673;1542
3106101;Belmiro Braga;207;463;383;509
3106200;Belo Horizonte;182453;615136;614272;1226408
3106309;Belo Oriente;266;1055;1142;2651
3106408;Belo Vale;383;705;470;1207
3106507;Berilo;223;907;1171;1184
3106606;Bertópolis;322;562;523;359
3106655;Berizal;;;;229
3106705;Betim;2465;13175;20750;61574
3106804;Bias Fortes;336;440;312;440
3106903;Bicas;778;2294;1844;4220
3107000;Biquinhas;244;274;245;491
3107109;Boa Esperança;1217;5160;4826;10202
3107208;Bocaina de Minas;262;558;493;1041
3107307;Bocaiúva;1269;4033;3802;6059
3107406;Bom Despacho;1724;4711;5165;12074
3107505;Bom Jardim de Minas;235;1811;674;1076
3107604;Bom Jesus da Penha;91;316;325;1267
3107703;Bom Jesus do Amparo;175;519;372;873
3107802;Bom Jesus do Galho;637;1530;898;1744
3107901;Bom Repouso;194;795;921;2655
3108008;Bom Sucesso;716;2160;1514;3514
3108107;Bonfim;281;642;516;1055
3108206;Bonfinópolis de Minas;373;3660;1432;1007
3108255;Bonito de Minas;;;;332
3108305;Borda da Mata;540;2498;2082;3961
3108404;Botelhos;755;1872;1980;5154
3108503;Botumirim;121;398;443;474
3108552;Brasilândia de Minas;;;;2126
3108602;Brasília de Minas;1138;2853;2238;3523
3108701;Brás Pires;119;428;255;456
3108800;Braúnas;342;594;399;513
3108909;Brasópolis;767;1553;1192;3510
3109006;Brumadinho;936;3011;2397;7198
3109105;Bueno Brandão;509;1275;1233;2611
3109204;Buenópolis;377;1135;625;1632
3109253;Bugre;;;;339
3109303;Buritis;259;1693;1256;4830
3109402;Buritizeiro;491;1688;1494;2650
3109451;Cabeceira Grande;;;;844
3109501;Cabo Verde;640;2151;1417;4634
3109600;Cachoeira da Prata;193;708;564;775
3109709;Cachoeira de Minas;306;1020;755;2060
3109808;Cachoeira Dourada;225;431;179;563
3109907;Caetanópolis;309;751;881;2002
3110004;Caeté;1721;4785;3702;9269
3110103;Caiana;122;1052;312;881
3110202;Cajuri;156;374;167;589
3110301;Caldas;774;2090;1793;3298
3110400;Camacho;64;287;312;416
3110509;Camanducaia;641;1890;2303;5239
3110608;Cambuí;879;2328;3040;5818
3110707;Cambuquira;589;2273;1425;3309
3110806;Campanário;418;634;542;466
3110905;Campanha;663;1841;1563;3924
3111002;Campestre;800;2477;1931;4704
3111101;Campina Verde;1404;3477;2473;5008
3111150;Campo Azul;;;;260
3111200;Campo Belo;1836;6801;5114;11830
3111309;Campo do Meio;362;1116;1248;2240
3111408;Campo Florido;257;1045;855;1165
3111507;Campos Altos;552;1925;1538;3155
3111606;Campos Gerais;942;2466;2492;5474
3111705;Canaã;141;314;209;554
3111804;Canápolis;520;913;1824;2037
3111903;Cana Verde;157;711;465;1076
3112000;Candeias;453;1162;1120;3022
3112059;Cantagalo;;;;362
3112109;Caparaó;265;548;772;892
3112208;Capela Nova;158;520;363;561
3112307;Capelinha;354;1945;2093;4456
3112406;Capetinga;369;1033;874;1712
3112505;Capim Branco;184;608;660;1331
3112604;Capinópolis;735;2016;2129;3385
3112653;Capitão Andrade;;;;450
3112703;Capitão Enéas;464;653;771;1316
3112802;Capitólio;200;661;907;1913
3112901;Caputira;210;545;387;1541
3113008;Caraí;677;961;936;1745
3113107;Caranaíba;127;266;158;375
3113206;Carandaí;665;2647;1653;3306
3113305;Carangola;2479;5111;4004;10060
3113404;Caratinga;4266;11612;10549;18583
3113503;Carbonita;90;618;438;936
3113602;Careaçu;188;598;576;1302
3113701;Carlos Chagas;1587;3496;2031;3560
3113800;Carmésia;134;214;136;275
3113909;Carmo da Cachoeira;283;1114;1061;2343
3114006;Carmo da Mata;461;1139;931;2425
3114105;Carmo de Minas;521;1148;1191;2446
3114204;Carmo do Cajuru;502;1376;1325;3252
3114303;Carmo do Paranaíba;1411;3782;3520;8148
3114402;Carmo do Rio Claro;612;2774;1657;8328
3114501;Carmópolis de Minas;346;1115;1067;2988
3114550;Carneirinho;;;;2232
3114600;Carrancas;203;900;411;694
3114709;Carvalhópolis;76;344;212;467
3114808;Carvalhos;277;609;363;650
3114907;Casa Grande;61;278;99;349
3115003;Cascalho Rico;125;375;316;572
3115102;Cássia;1020;2814;2421;4449
3115201;Conceição da Barra de Minas;99;313;184;491
3115300;Cataguases;2987;8097;7493;16073
3115359;Catas Altas;;;;636
3115409;Catas Altas da Noruega;52;166;134;290
3115458;Catuji;;;;663
3115474;Catuti;;;;327
3115508;Caxambu;1196;2828;2589;5796
3115607;Cedro do Abaeté;82;116;101;171
3115706;Central de Minas;321;729;450;929
3115805;Centralina;442;1681;1452;3334
3115904;Chácara;238;330;370;416
3116001;Chalé;147;347;361;826
3116100;Chapada do Norte;198;1102;862;1357
3116159;Chapada Gaúcha;;;;920
3116209;Chiador;220;343;189;519
3116308;Cipotânea;182;529;225;493
3116407;Claraval;155;450;410;739
3116506;Claro dos Poções;240;529;396;843
3116605;Cláudio;599;2040;1855;4521
3116704;Coimbra;318;448;409;1115
3116803;Coluna;204;572;571;1065
3116902;Comendador Gomes;146;823;493;1099
3117009;Comercinho;293;386;368;584
3117108;Conceição da Aparecida;309;1307;884;2842
3117207;Conceição das Pedras;78;222;296;435
3117306;Conceição das Alagoas;682;2301;2267;4817
3117405;Conceição de Ipanema;175;399;400;760
3117504;Conceição do Mato Dentro;721;1524;1148;2117
3117603;Conceição do Pará;201;292;391;679
3117702;Conceição do Rio Verde;507;1149;990;2972
3117801;Conceição dos Ouros;240;768;708;1840
3117836;Cônego Marinho;;;;304
3117876;Confins;;;;848
3117900;Congonhal;198;591;947;1657
3118007;Congonhas;1271;6636;4889;9027
3118106;Congonhas do Norte;84;216;239;535
3118205;Conquista;474;1288;696;1724
3118304;Conselheiro Lafaiete;3950;15889;12338;26159
3118403;Conselheiro Pena;1630;3509;2445;4536
3118502;Consolação;99;127;117;215
3118601;Contagem;8423;52466;70342;149081
3118700;Coqueiral;305;978;892;1838
3118809;Coração de Jesus;719;2269;1566;2960
3118908;Cordisburgo;381;1076;668;1549
3119005;Cordislândia;169;420;305;538
3119104;Corinto;1579;3865;2751;4648
3119203;Coroaci;388;841;504;1522
3119302;Coromandel;942;3285;3190;6770
3119401;Coronel Fabriciano;3255;15605;12578;24912
3119500;Coronel Murta;421;555;430;847
3119609;Coronel Pacheco;163;327;266;584
3119708;Coronel Xavier Chaves;86;481;180;400
3119807;Córrego Danta;269;685;491;807
3119906;Córrego do Bom Jesus;129;284;355;653
3119955;Córrego Fundo;;;;836
3120003;Córrego Novo;306;552;383;403
3120102;Couto de Magalhães de Minas;87;294;353;560
3120151;Crisólita;;;;519
3120201;Cristais;354;1412;902;2293
3120300;Cristália;57;193;215;372
3120409;Cristiano Otoni;125;508;314;746
3120508;Cristina;431;1074;1124;1756
3120607;Crucilândia;167;417;764;707
3120706;Cruzeiro da Fortaleza;117;432;377;975
3120805;Cruzília;358;1401;1229;2593
3120839;Cuparaque;;;;610
3120870;Curral de Dentro;;;;446
3120904;Curvelo;2718;9129;6847;14005
3121001;Datas;93;188;325;427
3121100;Delfim Moreira;384;687;799;1257
3121209;Delfinópolis;233;782;679;1321
3121258;Delta;;;;1009
3121308;Descoberto;124;302;290;828
3121407;Desterro de Entre Rios;163;601;320;752
3121506;Desterro do Melo;102;328;231;393
3121605;Diamantina;2020;4595;4718;9342
3121704;Diogo de Vasconcelos;184;296;237;300
3121803;Dionísio;418;830;696;1200
3121902;Divinésia;135;300;165;516
3122009;Divino;688;2301;1698;2833
3122108;Divino das Laranjeiras;234;589;321;997
3122207;Divinolândia de Minas;115;386;277;734
3122306;Divinópolis;5809;21521;24435;59608
3122355;Divisa Alegre;;;;490
3122405;Divisa Nova;149;517;730;1076
3122454;Divisópolis;;;;594
3122470;Dom Bosco;;;;499
3122504;Dom Cavati;268;707;666;1063
3122603;Dom Joaquim;252;431;260;539
3122702;Dom Silvério;364;935;594;912
3122801;Dom Viçoso;86;171;237;394
3122900;Dona Eusébia;134;432;397;933
3123007;Dores de Campos;305;739;653;1519
3123106;Dores de Guanhães;143;261;315;629
3123205;Dores do Indaiá;965;2223;2279;3375
3123304;Dores do Turvo;148;437;288;708
3123403;Doresópolis;59;156;100;210
3123502;Douradoquara;115;233;179;375
3123528;Durandé;;;;1195
3123601;Elói Mendes;778;3168;2892;5928
3123700;Engenheiro Caldas;294;595;730;1193
3123809;Engenheiro Navarro;217;523;472;661
3123858;Entre Folhas;;;;604
3123908;Entre Rios de Minas;381;1992;871;2454
3124005;Ervália;353;952;949;2934
3124104;Esmeraldas;714;1829;2089;8579
3124203;Espera Feliz;458;1699;1724;3603
3124302;Espinosa;830;2965;2008;3297
3124401;Espírito Santo do Dourado;163;514;398;824
3124500;Estiva;375;1006;1162;2541
3124609;Estrela Dalva;127;437;312;691
3124708;Estrela do Indaiá;260;498;525;668
3124807;Estrela do Sul;397;801;741;1067
3124906;Eugenópolis;350;942;780;2008
3125002;Ewbank da Câmara;152;302;274;543
3125101;Extrema;490;1785;2334;5374
3125200;Fama;75;226;298;589
3125309;Faria Lemos;235;384;240;685
3125408;Felício dos Santos;67;237;178;409
3125507;São Gonçalo do Rio Preto;69;203;152;329
3125606;Felisburgo;90;344;338;622
3125705;Felixlândia;442;2055;1225;1918
3125804;Fernandes Tourinho;138;270;129;239
3125903;Ferros;708;972;1036;1379
3125952;Fervedouro;;;;1269
3126000;Florestal;245;714;719;1177
3126109;Formiga;2645;7677;7613;15804
3126208;Formoso;129;381;589;1004
3126307;Fortaleza de Minas;160;415;380;700
3126406;Fortuna de Minas;72;303;191;378
3126505;Francisco Badaró;176;618;622;912
3126604;Francisco Dumont;151;325;258;548
3126703;Francisco Sá;1036;2124;1494;2396
3126752;Franciscópolis;;;;432
3126802;Frei Gaspar;194;597;230;469
3126901;Frei Inocêncio;287;569;675;1224
3126950;Frei Lagonegro;;;;202
3127008;Fronteira;382;1177;1346;2235
3127057;Fronteira dos Vales;81;331;220;299
3127073;Fruta de Leite;;;;341
3127107;Frutal;2088;6903;7323;13950
3127206;Funilândia;91;263;376;529
3127305;Galiléia;464;1403;802;1033
3127339;Gameleiras;;;;331
3127354;Glaucilândia;;;;251
3127370;Goiabeira;;;;310
3127388;Goianá;;;;675
3127404;Gonçalves;146;451;422;812
3127503;Gonzaga;69;293;307;436
3127602;Gouveia;367;850;888;1704
3127701;Governador Valadares;11198;37408;37112;75112
3127800;Grão Mogol;322;1673;1255;1441
3127909;Grupiara;88;163;143;207
3128006;Guanhães;803;3080;2128;4819
3128105;Guapé;310;1613;1052;2558
3128204;Guaraciaba;249;730;485;1186
3128253;Guaraciama;;;;389
3128303;Guaranésia;696;2402;1906;4941
3128402;Guarani;438;1108;813;1629
3128501;Guarará;101;370;362;966
3128600;Guarda-Mor;303;813;845;1473
3128709;Guaxupé;1855;7035;6824;13938
3128808;Guidoval;306;666;602;1611
3128907;Guimarânia;330;714;748;1456
3129004;Guiricema;656;847;680;1300
3129103;Gurinhatã;569;1535;788;1490
3129202;Heliodora;217;542;440;1140
3129301;Iapu;525;1008;960;1251
3129400;Ibertioga;179;390;454;690
3129509;Ibiá;984;3161;2333;8109
3129608;Ibiaí;91;332;350;644
3129657;Ibiracatu;;;;367
3129707;Ibiraci;498;1537;1204;2494
3129806;Ibirité;1025;4667;8232;19646
3129905;Ibitiúra de Minas;156;272;344;836
3130002;Ibituruna;91;331;267;425
3130051;Icaraí de Minas;;;;638
3130101;Igarapé;373;1923;2953;4871
3130200;Igaratinga;192;750;698;1332
3130309;Iguatama;323;1600;983;2083
3130408;Ijaci;240;492;289;826
3130507;Ilicínea;237;911;795;2456
3130556;Imbé de Minas;;;;752
3130606;Inconfidentes;238;867;846;1676
3130655;Indaiabira;;;;551
3130705;Indianópolis;113;573;559;1351
3130804;Ingaí;144;276;253;670
3130903;Inhapim;1162;2735;2446;3699
3131000;Inhaúma;168;452;424;819
3131109;Inimutaba;324;553;479;698
3131158;Ipaba;;;;1715
3131208;Ipanema;687;1596;1437;2791
3131307;Ipatinga;4689;37183;29205;64872
3131406;Ipiaçu;330;558;386;1045
3131505;Ipuiúna;451;1298;2025;3037
3131604;Iraí de Minas;64;675;794;1311
3131703;Itabira;4902;13515;13043;25657
3131802;Itabirinha de Mantena;348;822;737;1471
3131901;Itabirito;1769;5161;4466;9421
3132008;Itacambira;154;415;238;260
3132107;Itacarambi;317;961;912;1616
3132206;Itaguara;330;978;1159;2384
3132305;Itaipé;384;632;617;1106
3132404;Itajubá;4435;12347;13667;29368
3132503;Itamarandiba;572;1954;1926;3163
3132602;Itamarati de Minas;109;334;271;787
3132701;Itambacuri;874;1979;1641;3471
3132800;Itambé do Mato Dentro;113;253;183;268
3132909;Itamogi;390;1192;1086;2470
3133006;Itamonte;423;1289;907;2834
3133105;Itanhandu;803;1511;1882;3869
3133204;Itanhomi;554;1463;1164;1533
3133303;Itaobim;601;1539;1124;2592
3133402;Itapagipe;1072;2352;1671;2841
3133501;Itapecerica;903;2297;2341;4741
3133600;Itapeva;200;780;851;1529
3133709;Itatiaiuçu;246;633;661;1411
3133758;Itaú de Minas;;;1620;3529
3133808;Itaúna;2693;11225;10525;24055
3133907;Itaverava;164;554;407;523
3134004;Itinga;469;1221;839;864
3134103;Itueta;278;598;400;815
3134202;Ituiutaba;5088;16272;15529;26918
3134301;Itumirim;205;668;508;1202
3134400;Iturama;2162;8594;6423;9596
3134509;Itutinga;395;537;419;734
3134608;Jaboticatubas;399;1114;1126;2553
3134707;Jacinto;267;836;605;1078
3134806;Jacuí;199;631;553;1434
3134905;Jacutinga;759;2265;2556;6997
3135001;Jaguaraçu;111;291;205;385
3135050;Jaíba;;;;2984
3135076;Jampruca;;;;452
3135100;Janaúba;1153;5076;4400;9363
3135209;Januária;2625;4879;5524;7362
3135308;Japaraíba;98;283;260;696
3135357;Japonvar;;;;436
3135407;Jeceaba;231;549;462;894
3135456;Jenipapo de Minas;;;;605
3135506;Jequeri;403;1186;838;1447
3135605;Jequitaí;336;1014;587;944
3135704;Jequitibá;207;395;297;826
3135803;Jequitinhonha;728;1904;1413;2689
3135902;Jesuânia;188;429;330;954
3136009;Joaíma;640;1407;1145;1752
3136108;Joanésia;187;405;315;819
3136207;João Monlevade;3653;11430;8123;15855
3136306;João Pinheiro;1871;7815;4899;7802
3136405;Joaquim Felício;171;784;247;535
3136504;Jordânia;334;551;737;1006
3136520;José Gonçalves de Minas;;;;500
3136553;José Raydan;;;;335
3136579;Josenópolis;;;;312
3136603;Nova União;111;317;299;889
3136652;Juatuba;;;;3020
3136702;Juiz de Fora;26625;78721;89904;188399
3136801;Juramento;265;505;345;386
3136900;Juruaia;256;615;544;1848
3136959;Juvenília;;;;461
3137007;Ladainha;327;874;586;1130
3137106;Lagamar;370;995;734;1384
3137205;Lagoa da Prata;1018;3491;3397;9601
3137304;Lagoa dos Patos;92;344;308;374
3137403;Lagoa Dourada;409;1424;776;1789
3137502;Lagoa Formosa;737;1880;1790;3388
3137536;Lagoa Grande;;;;1410
3137601;Lagoa Santa;880;3585;4386;10877
3137700;Lajinha;481;1861;1437;3307
3137809;Lambari;752;2323;1919;4991
3137908;Lamim;90;215;164;394
3138005;Laranjal;332;698;440;1258
3138104;Lassance;264;1175;480;701
3138203;Lavras;3628;11679;11039;26924
3138302;Leandro Ferreira;168;315;285;638
3138351;Leme do Prado;;;;573
3138401;Leopoldina;2699;6760;5422;12105
3138500;Liberdade;276;644;584;975
3138609;Lima Duarte;488;1637;1416;2936
3138625;Limeira do Oeste;;;;1143
3138658;Lontra;;;;574
3138674;Luisburgo;;;;1179
3138682;Luislândia;;;;459
3138708;Luminárias;196;647;428;1465
3138807;Luz;804;2299;3370;6315
3138906;Machacalis;155;569;453;648
3139003;Machado;1263;4085;4673;10886
3139102;Madre de Deus de Minas;172;1585;335;698
3139201;Malacacheta;858;2492;1679;2372
3139250;Mamonas;;;;551
3139300;Manga;794;2249;3293;1861
3139409;Manhuaçu;2100;9573;8210;18214
3139508;Manhumirim;978;3817;2550;4133
3139607;Mantena;1710;4592;3081;6347
3139706;Maravilhas;206;609;723;942
3139805;Mar de Espanha;441;1206;918;2414
3139904;Maria da Fé;444;1552;1414;2801
3140001;Mariana;1237;4220;4826;9937
3140100;Marilac;137;299;233;474
3140159;Mário Campos;;;;1748
3140209;Maripá de Minas;124;276;224;651
3140308;Marliéria;151;353;196;661
3140407;Marmelópolis;157;198;180;474
3140506;Martinho Campos;534;1144;1172;2640
3140530;Martins Soares;;;;995
3140555;Mata Verde;;;;789
3140605;Materlândia;76;311;296;419
3140704;Mateus Leme;747;3026;2799;5217
3140803;Matias Barbosa;606;1642;1391;2727
3140852;Matias Cardoso;;;;507
3140902;Matipó;373;1135;1080;2777
3141009;Mato Verde;434;1368;1069;1418
3141108;Matozinhos;574;2347;2349;6975
3141207;Matutina;236;565;529;901
3141306;Medeiros;135;359;431;962
3141405;Medina;777;1853;1275;1962
3141504;Mendes Pimentel;447;947;655;760
3141603;Mercês;369;901;691;1552
3141702;Mesquita;487;1230;1402;1011
3141801;Minas Novas;472;1690;1496;2522
3141900;Minduri;285;729;294;647
3142007;Mirabela;547;1037;1019;1247
3142106;Miradouro;291;900;653;1509
3142205;Miraí;709;1555;1282;2375
3142254;Miravânia;;;;259
3142304;Moeda;175;370;289;727
3142403;Moema;147;602;581;1906
3142502;Monjolos;294;549;177;496
3142601;Monsenhor Paulo;187;627;942;1887
3142700;Montalvânia;767;1505;1530;1474
3142809;Monte Alegre de Minas;940;2471;2766;3992
3142908;Monte Azul;835;2788;1858;2069
3143005;Monte Belo;744;1264;1308;2764
3143104;Monte Carmelo;1153;4526;5378;11221
3143153;Monte Formoso;;;;300
3143203;Monte Santo de Minas;879;3232;2326;5132
3143302;Montes Claros;7796;29821;31407;74198
3143401;Monte Sião;514;1903;2626;7154
3143450;Montezuma;;;;590
3143500;Morada Nova de Minas;466;816;661;1313
3143609;Morro da Garça;132;276;170;427
3143708;Morro do Pilar;159;365;275;623
3143807;Munhoz;145;444;583;1509
3143906;Muriaé;3707;10918;11658;22706
3144003;Mutum;1073;2087;1531;5694
3144102;Muzambinho;913;2683;2346;6754
3144201;Nacip Raydan;190;245;232;304
3144300;Nanuque;2695;5610;4571;9274
3144359;Naque;;;;652
3144375;Natalândia;;;;472
3144409;Natércia;182;432;381;1391
3144508;Nazareno;208;851;475;1112
3144607;Nepomuceno;925;2763;3086;5415
3144656;Ninheira;;;;757
3144672;Nova Belém;;;;605
3144706;Nova Era;1137;2838;2488;3805
3144805;Nova Lima;2560;8808;9630;25666
3144904;Nova Módica;280;429;278;504
3145000;Nova Ponte;233;814;1808;2985
3145059;Nova Porteirinha;;;;880
3145109;Nova Resende;370;1223;1447;3467
3145208;Nova Serrana;279;1150;2569;13714
3145307;Novo Cruzeiro;713;1663;1171;3777
3145356;Novo Oriente de Minas;;;;756
3145372;Novorizonte;;;;458
3145406;Olaria;79;188;158;363
3145455;Olhos-d'Água;;;;305
3145505;Olímpio Noronha;98;240;223;361
3145604;Oliveira;1527;4628;3565;8720
3145703;Oliveira Fortes;102;358;150;253
3145802;Onça de Pitangui;106;268;240;610
3145851;Oratórios;;;;424
3145877;Orizânia;;;;778
3145901;Ouro Branco;357;3447;5126;8652
3146008;Ouro Fino;1423;4290;4022;8954
3146107;Ouro Preto;3646;10189;8486;16802
3146206;Ouro Verde de Minas;331;553;298;605
3146255;Padre Carvalho;;;;237
3146305;Padre Paraíso;518;922;922;1594
3146404;Paineiras;262;595;465;784
3146503;Pains;429;1177;1004;1779
3146552;Pai Pedro;;;;423
3146602;Paiva;111;141;104;269
3146701;Palma;386;1027;626;1286
3146750;Palmópolis;;;;567
3146909;Papagaios;312;904;1404;2904
3147006;Paracatu;1801;7747;7824;16623
3147105;Pará de Minas;2107;7706;8979;20946
3147204;Paraguaçu;646;2214;1796;5124
3147303;Paraisópolis;638;2031;1729;4366
3147402;Paraopeba;586;1484;1732;4374
3147501;Passabém;44;241;94;333
3147600;Passa Quatro;696;1843;1432;3495
3147709;Passa Tempo;313;798;846;2414
3147808;Passa-Vinte;155;870;168;382
3147907;Passos;3807;13343;15264;29857
3147956;Patis;;;;300
3148004;Patos de Minas;4181;13969;17168;37404
3148103;Patrocínio;1835;7094;8261;20544
3148202;Patrocínio do Muriaé;235;313;441;793
3148301;Paula Cândido;216;587;505;1098
3148400;Paulistas;131;278;323;484
3148509;Pavão;314;856;870;859
3148608;Peçanha;511;1640;1187;2034
3148707;Pedra Azul;810;2995;1482;2546
3148756;Pedra Bonita;;;;946
3148806;Pedra do Anta;112;224;228;398
3148905;Pedra do Indaiá;134;447;396;716
3149002;Pedra Dourada;63;74;121;263
3149101;Pedralva;366;1126;1072;2101
3149150;Pedras de Maria da Cruz;;;;628
3149200;Pedrinópolis;104;553;460;883
3149309;Pedro Leopoldo;1697;5839;6170;14318
3149408;Pedro Teixeira;41;105;89;208
3149507;Pequeri;199;288;358;599
3149606;Pequi;138;355;454;816
3149705;Perdigão;219;416;491;1664
3149804;Perdizes;449;1675;1776;3317
3149903;Perdões;654;1809;1761;4394
3149952;Periquito;;;;742
3150000;Pescador;161;327;254;512
3150109;Piau;246;328;267;365
3150158;Piedade de Caratinga;;;;656
3150208;Piedade de Ponte Nova;272;453;422;646
3150307;Piedade do Rio Grande;193;579;324;606
3150406;Piedade dos Gerais;89;266;254;528
3150505;Pimenta;179;767;804;1904
3150539;Pingo-d'Água;;;;358
3150570;Pintópolis;;;;515
3150604;Piracema;172;662;339;887
3150703;Pirajuba;126;397;492;742
3150802;Piranga;466;944;735;1656
3150901;Piranguçu;205;415;439;792
3151008;Piranguinho;228;590;511;1435
3151107;Pirapetinga;340;885;782;2273
3151206;Pirapora;1418;5313;5864;9789
3151305;Piraúba;351;956;708;2085
3151404;Pitangui;846;2224;2458;5089
3151503;Piumhi;977;3443;3895;9563
3151602;Planura;911;1815;1296;1884
3151701;Poço Fundo;539;1648;1898;3768
3151800;Poços de Caldas;6990;24302;24736;58214
3151909;Pocrane;348;722;558;1385
3152006;Pompéu;972;3369;2342;6115
3152105;Ponte Nova;3266;8758;7229;13320
3152131;Ponto Chique;;;;290
3152170;Ponto dos Volantes;;;;618
3152204;Porteirinha;1441;3884;2677;3792
3152303;Porto Firme;246;513;518;1042
3152402;Poté;255;1077;667;1446
3152501;Pouso Alegre;3223;12430;16938;41197
3152600;Pouso Alto;354;676;589;1246
3152709;Prados;247;602;500;1095
3152808;Prata;1188;3193;3510;6426
3152907;Pratápolis;1247;2773;1064;2021
3153004;Pratinha;114;260;362;701
3153103;Presidente Bernardes;159;456;382;574
3153202;Presidente Juscelino;201;709;239;376
3153301;Presidente Kubitschek;56;147;170;273
3153400;Presidente Olegário;1027;2720;1947;3111
3153509;Alto Jequitibá;235;710;611;1519
3153608;Prudente de Morais;158;466;541;1279
3153707;Quartel Geral;138;385;228;526
3153806;Queluzito;77;183;104;294
3153905;Raposos;567;1597;1697;2646
3154002;Raul Soares;1243;3136;2054;4488
3154101;Recreio;770;1510;1728;2025
3154150;Reduto;;;;982
3154200;Resende Costa;290;1130;878;1604
3154309;Resplendor;1112;2140;1485;3333
3154408;Ressaquinha;378;918;627;598
3154457;Riachinho;;;;839
3154507;Riacho dos Machados;165;357;480;633
3154606;Ribeirão das Neves;493;7678;13041;38754
3154705;Ribeirão Vermelho;249;586;458;1067
3154804;Rio Acima;254;572;537;1358
3154903;Rio Casca;751;1831;1444;2850
3155009;Rio Doce;174;203;192;399
3155108;Rio do Prado;406;587;513;565
3155207;Rio Espera;217;430;374;715
3155306;Rio Manso;128;388;282;699
3155405;Rio Novo;491;1019;1123;2155
3155504;Rio Paranaíba;348;1776;1124;2543
3155603;Rio Pardo de Minas;589;1916;2239;2319
3155702;Rio Piracicaba;817;1989;1361;2568
3155801;Rio Pomba;854;2124;1728;3840
3155900;Rio Preto;418;1002;671;1068
3156007;Rio Vermelho;430;904;882;1591
3156106;Ritápolis;169;557;416;748
3156205;Rochedo de Minas;79;156;115;301
3156304;Rodeiro;114;344;239;1054
3156403;Romaria;90;360;423;1269
3156452;Rosário da Limeira;;;;511
3156502;Rubelita;464;518;395;914
3156601;Rubim;491;1136;691;931
3156700;Sabará;3087;10073;11914;24429
3156809;Sabinópolis;481;1193;1310;2078
3156908;Sacramento;1673;3639;2647;5712
3157005;Salinas;1466;3661;2828;4887
3157104;Salto da Divisa;498;865;809;944
3157203;Santa Bárbara;897;2753;2829;4572
3157252;Santa Bárbara do Leste;;;;945
3157278;Santa Bárbara do Monte Verde;;;;431
3157302;Santa Bárbara do Tugúrio;146;304;300;592
3157336;Santa Cruz de Minas;;;;1171
3157377;Santa Cruz de Salinas;;;;284
3157401;Santa Cruz do Escalvado;275;506;281;500
3157500;Santa Efigênia de Minas;138;252;236;527
3157609;Santa Fé de Minas;157;268;257;407
3157658;Santa Helena de Minas;;;;455
3157708;Santa Juliana;220;1638;1254;2139
3157807;Santa Luzia;1570;8753;14896;35117
3157906;Santa Margarida;317;1241;1071;3017
3158003;Santa Maria de Itabira;366;981;658;1641
3158102;Santa Maria do Salto;325;358;221;642
3158201;Santa Maria do Suaçuí;994;1777;1584;1863
3158300;Santana da Vargem;195;617;860;2020
3158409;Santana de Cataguases;96;312;239;530
3158508;Santana de Pirapama;319;688;587;1047
3158607;Santana do Deserto;217;359;283;592
3158706;Santana do Garambéu;67;95;120;245
3158805;Santana do Jacaré;148;429;437;810
